region,sector,gender_lead,repayment_interval,loan_amount,funded_amount,lender_count,average_count
Nairobi Central,Agriculture,male,monthly,775.0,775.0,11,22.573987093400238
MARIGAT,Health,female,monthly,775.0,775.0,23,19.25386626881902
Tala;Kangundo,Arts,female,monthly,775.0,775.0,26,16.638883620557017
KYAMBEKE,Construction,male,monthly,750.0,750.0,29,22.827975977975587
Changamwe,Retail,male,irregular,750.0,750.0,28,18.400156613432138
Chwele,Personal Use,male,bullet,750.0,750.0,17,13.304869439614686
Tiribe,Education,male,irregular,750.0,750.0,19,15.597762657441953
Eldoret,Health,female,irregular,750.0,750.0,24,19.676306844902058
Kongowea,Health,male,irregular,750.0,750.0,30,21.35832008470897
Tala;Kangundo,Health,male,monthly,750.0,750.0,29,19.5356299026402
Mariakani,Retail,female,monthly,750.0,750.0,23,17.898409315365047
Eastlands,Services,male,monthly,750.0,750.0,11,17.325659828967254
Kongowea,Retail,male,irregular,750.0,750.0,25,22.160436135006105
Maweni;Mombasa,Transportation,male,monthly,750.0,400.0,4,22.123750676188553
Eastland,Transportation,female,monthly,750.0,750.0,21,19.046178691631972
Kibwezi,Construction,male,monthly,750.0,750.0,28,16.013272864788718
Busia,Clothing,female,irregular,750.0,750.0,28,15.28248049154322
Msambweni,Housing,female,irregular,750.0,750.0,30,15.717779900945333
Mwingi,Transportation,male,monthly,750.0,750.0,24,17.57331421785656
"Bakarani, Mombasa",Food,female,monthly,725.0,725.0,25,21.606129008343512
"Kwa Njenga, Mukuru, Nairobi.",Personal Use,female,monthly,725.0,725.0,22,21.058077188301546
Masavoni,Personal Use,female,monthly,725.0,725.0,24,7.480869657642719
Tiribe,Clothing,male,irregular,725.0,725.0,13,18.14382389063488
karatina,Services,female,irregular,725.0,725.0,26,16.534883748972767
"Changamwe, Mombasa",Food,female,monthly,725.0,725.0,20,21.847372742847632
Mwea,Education,female,monthly,725.0,725.0,19,15.371924682748697
Matuu,Personal Use,female,monthly,725.0,725.0,26,23.832644445387274
Eastland,Food,male,irregular,725.0,725.0,20,17.666210073698167
Eldoret,Housing,male,monthly,700.0,700.0,25,12.622385322734583
Eldoret,Transportation,female,irregular,700.0,700.0,23,13.357917571059724
Kitengela,Agriculture,male,monthly,700.0,700.0,21,14.637012965179682
Mwingi,Arts,female,monthly,700.0,700.0,25,16.748280729470714
"Mwembe Tayari, Mombasa",Services,male,monthly,700.0,700.0,28,23.325106888344664
Emali,Food,male,monthly,700.0,700.0,28,14.695217744248138
"Kabartonjo, Baringo county",Education,male,monthly,700.0,700.0,14,23.17512791853197
Kakamega,Arts,female,irregular,700.0,700.0,25,23.52913177135342
Kangemi,Food,female,monthly,700.0,700.0,27,19.66411973473913
Maua,Housing,female,irregular,700.0,700.0,27,15.651639778797337
Kilfi,Retail,male,monthly,700.0,700.0,25,17.44397831052655
"Barsheba, Mombasa",Services,female,monthly,700.0,700.0,22,15.140138256797572
Molo,Agriculture,male,irregular,700.0,700.0,17,23.9834623329398
Changamwe,Entertainment,male,monthly,700.0,700.0,28,16.061697196981008
Nakuru,Entertainment,female,monthly,700.0,700.0,14,21.851703128708618
"Changamwe, Mombasa",Housing,female,monthly,700.0,700.0,18,16.202236669891647
Embu,Clothing,male,monthly,700.0,450.0,15,16.194608011943657
Litein,Manufacturing,female,irregular,700.0,700.0,23,15.053502456228832
Likoni,Services,female,monthly,700.0,700.0,23,21.088064430079804
Litein,Personal Use,male,monthly,700.0,700.0,21,18.611666444538763
Samburu,Retail,female,monthly,700.0,700.0,2,16.589130064217898
Kapcherop,Agriculture,male,monthly,700.0,500.0,7,19.4824986940953
Luanda,Health,female,monthly,700.0,700.0,28,18.488879423585022
Kapsabet,Entertainment,female,monthly,700.0,700.0,28,10.663897415410013
Kapsabet,Manufacturing,male,monthly,700.0,700.0,18,21.32222494907745
Ngara,Construction,female,monthly,700.0,700.0,26,24.95360295826973
Katito,Agriculture,female,monthly,700.0,700.0,28,17.4452133155925
Thika,Health,male,monthly,700.0,700.0,18,19.514722882272206
Kapsowar,Housing,male,monthly,700.0,700.0,23,17.523572278377323
Narok,Health,female,irregular,700.0,700.0,27,23.723386058388208
Bungoma,Construction,male,irregular,700.0,200.0,8,14.59657514100676
Kilifi,Health,female,monthly,700.0,700.0,24,25.474295828289673
Kitengela,Manufacturing,male,monthly,700.0,700.0,23,13.720013327849879
Mariakani,Clothing,male,monthly,700.0,700.0,27,10.505590913016285
nyeri,Personal Use,female,irregular,700.0,700.0,7,11.658870975991324
Kericho,Housing,female,irregular,700.0,700.0,23,11.19708861189644
"Mpeketoni, Lamu",Retail,female,monthly,700.0,700.0,21,20.650890542075185
Makueni,Health,female,irregular,700.0,700.0,24,19.774041538453147
"Balozi, Nairobi",Food,female,monthly,700.0,700.0,6,16.125182584914153
Githunguri,Manufacturing,male,irregular,700.0,275.0,11,26.276574597313
Muhoroni,Health,female,irregular,700.0,700.0,24,20.307349527568125
"Kongowea, Mombasa",Retail,female,monthly,700.0,700.0,15,22.72404802872411
Thika,Housing,male,monthly,675.0,475.0,14,13.94018154100395
Nairobi Central,Manufacturing,male,irregular,675.0,675.0,18,22.318946464120582
Kiambu,Food,male,irregular,675.0,675.0,26,10.036472700624518
Eastlands,Food,male,monthly,675.0,550.0,18,16.59622925610611
Keroka,Construction,female,monthly,675.0,675.0,23,20.78415237611457
Voi,Arts,male,monthly,675.0,675.0,17,14.821090010759955
Limuru,Services,female,irregular,675.0,675.0,22,20.19177407536794
Thika Road,Education,male,monthly,675.0,675.0,22,18.547899718315186
Emali,Transportation,male,monthly,675.0,675.0,21,17.87794161936658
Siongiroi,Transportation,female,monthly,675.0,675.0,26,12.7616129290089
Matuu,Services,female,irregular,650.0,150.0,5,22.56612763177228
Makueni,Retail,male,irregular,650.0,650.0,19,18.948730220862036
Maua,Clothing,female,irregular,650.0,650.0,24,19.20385752731407
Sultan-hamud-Emali,Retail,male,monthly,650.0,525.0,16,14.597831404228886
Central Maragoli Kakamega,Food,female,monthly,650.0,650.0,23,13.79908874590263
Ngara,Clothing,female,irregular,650.0,650.0,15,16.78773988853296
Bondo,Food,male,monthly,650.0,650.0,23,13.502426581222238
Baba Dogo,Entertainment,male,monthly,650.0,650.0,25,18.410151903909714
"Miknjuni, Miritini",Transportation,male,monthly,650.0,650.0,24,15.701457555328021
Nakuru,Education,male,monthly,650.0,650.0,26,19.168891878842317
Kakamega,Construction,male,irregular,650.0,650.0,26,14.372845368679783
litein,Services,female,irregular,650.0,650.0,25,18.532935198270934
"Jomvu, Mombasa",Housing,female,monthly,650.0,650.0,25,17.786631028751735
"Jitoni, Mombasa",Retail,female,monthly,650.0,650.0,25,14.2065485209974
"Kongowea, Mombasa",Food,male,monthly,650.0,400.0,13,10.281638478292717
Murang'a,Transportation,male,monthly,650.0,400.0,15,14.767486841400947
Nakuru East,Agriculture,female,irregular,625.0,625.0,17,16.73821152583817
Voi,Construction,female,monthly,625.0,625.0,21,16.30048645231544
Olkalou,Retail,female,monthly,625.0,625.0,19,17.992937565427056
malindi,Food,male,irregular,625.0,625.0,21,8.647661976224146
"village market,nairobi",Arts,male,monthly,625.0,625.0,23,11.227893953891622
Machakos,Transportation,female,monthly,625.0,525.0,20,20.72304747623508
Changamwe,Manufacturing,male,irregular,625.0,625.0,22,17.49682635304111
Kongowea,Housing,female,irregular,625.0,625.0,21,20.116470455415218
Matuu,Agriculture,female,irregular,625.0,625.0,24,17.94713672197758
Kaloleni,Manufacturing,female,irregular,625.0,625.0,23,22.94817678101052
Murang'a,Services,female,monthly,625.0,625.0,25,20.511065768272744
Emali,Clothing,female,monthly,625.0,625.0,20,22.1140145054042
Bulo Kisimani Mombasa,Retail,female,monthly,625.0,375.0,13,21.05120200210594
"Kiambiu Makadara, Nairobi.",Housing,male,monthly,625.0,625.0,20,16.60641731702793
Mariakani,Education,male,irregular,625.0,625.0,22,24.806938363250392
KABARNET,Personal Use,female,monthly,625.0,625.0,18,23.586141498710713
malindi,Transportation,female,monthly,600.0,600.0,14,17.635040227349144
Busia,Retail,female,irregular,600.0,0.0,0,20.084499253209906
Ndunyu Njeru,Agriculture,female,bullet,600.0,600.0,19,18.125359963623545
Githurai,Food,female,monthly,600.0,600.0,21,15.99016433879202
ELDAMA RAVINE,Retail,male,monthly,600.0,125.0,5,20.943101657725098
Kapsowar,Food,female,irregular,600.0,600.0,22,8.685086266487623
Webuye,Agriculture,male,irregular,600.0,600.0,12,16.148042636979547
Mombasa,Entertainment,male,monthly,600.0,600.0,22,15.152881747687962
Muhoroni,Agriculture,female,irregular,600.0,600.0,18,15.87021927530001
Voi,Clothing,male,irregular,600.0,600.0,22,23.480129767369668
Kapsabet,Agriculture,male,irregular,600.0,600.0,23,18.95927005020878
"Mpeketoni, Lamu",Clothing,male,monthly,600.0,600.0,19,21.73127305487047
Kapsabet,Retail,male,irregular,600.0,600.0,22,19.684147015216023
"Mtongwe, Mombasa",Agriculture,female,monthly,600.0,600.0,19,22.99335097762189
Homebay,Retail,female,irregular,600.0,600.0,22,18.220533241008113
Chuka,Services,female,monthly,600.0,600.0,17,16.876847464930584
Eldoret,Construction,male,irregular,600.0,600.0,24,14.198078260130503
Makueni,Agriculture,male,irregular,600.0,600.0,20,20.183227412878782
ELDAMA RAVINE,Transportation,male,monthly,600.0,600.0,15,22.56859916904414
Kimilili,Manufacturing,male,irregular,600.0,600.0,23,15.067151572785328
AHERO,Transportation,male,monthly,600.0,600.0,19,13.261480798442971
Nakuru,Housing,female,irregular,600.0,600.0,16,18.932710755794627
Eldoret,Manufacturing,female,irregular,600.0,600.0,20,30.141505866621962
Ngong,Retail,male,monthly,600.0,100.0,3,21.891993427731435
Kilfi,Agriculture,female,monthly,600.0,600.0,15,22.121205988956433
"Vikwatani, Mombasa",Food,female,monthly,600.0,600.0,14,22.412764218013315
Riruta,Clothing,female,monthly,600.0,600.0,18,19.833136982173514
"Kibuye, Kisumu",Services,female,monthly,600.0,600.0,16,14.267468322073483
Nakuru West,Clothing,male,monthly,600.0,600.0,15,27.595954341356233
Samburu,Housing,male,irregular,600.0,600.0,13,20.074730191085298
Njabini,Entertainment,male,monthly,600.0,600.0,23,13.292305984629124
Elimu na Maarifa,Food,female,irregular,600.0,600.0,17,22.166940388670255
"Kiambiu Makadara, Nairobi.",Education,female,monthly,600.0,600.0,19,24.76469992284029
Shienwe kakamega,Clothing,male,monthly,600.0,600.0,16,13.388432222285493
Busia,Arts,male,monthly,600.0,600.0,16,19.039817295566348
Keroka,Clothing,female,monthly,600.0,600.0,22,19.69287778699874
Othaya,Transportation,male,irregular,600.0,600.0,5,18.941739627338556
Embu-town,Health,female,monthly,600.0,600.0,20,18.35546503289225
Keroka,Agriculture,male,irregular,600.0,600.0,4,17.814921480866573
Othaya,Clothing,male,irregular,600.0,600.0,3,15.62540895634649
Nanyuki,Services,female,irregular,600.0,600.0,17,17.402142208870742
Voi,Retail,male,irregular,600.0,600.0,19,20.848295528656585
Mishomuhoroni Mombasa,Food,male,monthly,600.0,600.0,15,20.830335647525732
"Kwa Reuben, Nairobi.",Housing,female,monthly,600.0,600.0,24,12.396591518646451
Siongiroi,Services,female,monthly,600.0,600.0,23,17.129252967738985
Ruiru,Construction,male,irregular,600.0,400.0,15,19.206484967267993
Mumias,Food,male,monthly,600.0,600.0,14,22.036656200586854
Mwea,Construction,male,monthly,600.0,600.0,17,10.901242991880139
Mwambalazi,Arts,female,irregular,600.0,600.0,20,12.99991823305968
Bamba Kilifi,Retail,female,monthly,600.0,600.0,5,14.408908397087613
Nyeri,Retail,male,irregular,600.0,600.0,20,15.756685355056725
Limuru,Personal Use,male,monthly,600.0,600.0,22,19.74009228951078
nyeri,Manufacturing,male,irregular,600.0,600.0,24,14.351994788718722
Thika Road,Construction,male,monthly,600.0,600.0,21,19.692883922897682
Nyeri,Education,male,irregular,600.0,600.0,22,18.69808444178287
Chuka,Health,female,monthly,600.0,600.0,11,23.63819720677755
Kombewa,Clothing,female,monthly,600.0,425.0,15,17.366991586297058
Nairobi West,Clothing,male,monthly,600.0,600.0,21,16.434626449276717
Voi,Food,male,irregular,600.0,600.0,20,18.77675847069336
Nairobi West,Food,male,monthly,600.0,600.0,22,20.115717795954623
Nairobi West,Personal Use,female,monthly,600.0,600.0,16,14.758444639636718
ELDAMA RAVINE,Wholesale,female,monthly,600.0,600.0,24,14.514709898723112
Kisumu,Personal Use,male,irregular,600.0,600.0,17,23.16901919210294
Athi river,Agriculture,female,monthly,600.0,600.0,13,20.03907831532665
Thika,Housing,male,irregular,600.0,600.0,18,9.525952413810533
Kitengela,Health,male,monthly,575.0,575.0,18,16.16947311047349
Bondo,Services,male,monthly,575.0,575.0,21,14.16396667663368
Mariakani,Transportation,female,monthly,575.0,575.0,14,15.589288435561864
Katito,Construction,female,monthly,575.0,575.0,22,9.506485465455265
karatina,Retail,female,irregular,575.0,575.0,22,15.090548447764903
Ukunda Town,Food,female,monthly,575.0,575.0,16,17.1274219472019
"Kaptumo, Kapsabet",Retail,female,monthly,575.0,575.0,13,8.660964867134457
Oloitoktok,Services,male,monthly,575.0,575.0,21,12.867692726323233
Kilfi,Services,male,monthly,575.0,575.0,23,18.807674067062447
Palakumi,Agriculture,male,bullet,575.0,575.0,20,21.356339502933746
Kagujo,Food,female,irregular,575.0,575.0,20,14.650299389057833
Nguluni;Tala,Retail,female,monthly,575.0,575.0,11,15.40366695303785
Nairobi Central,Wholesale,female,monthly,575.0,575.0,14,17.56218607804164
Bondo,Construction,male,monthly,575.0,575.0,20,20.717550614838185
Migori,Transportation,male,irregular,575.0,575.0,16,15.678598966834539
Mwea,Agriculture,female,irregular,575.0,575.0,5,13.043737653141296
Nakuru,Entertainment,male,monthly,575.0,575.0,21,21.760635784323274
Kangemi,Clothing,female,monthly,575.0,575.0,18,6.44509965730028
Kilifi,Education,female,irregular,550.0,550.0,22,11.382089019622407
Siongiroi,Food,male,monthly,550.0,550.0,20,23.164837716995002
"Kabartonjo, Baringo county",Services,female,monthly,550.0,550.0,14,16.486851491755885
Kenyenya,Agriculture,male,irregular,550.0,550.0,22,11.188315807659825
Nyahururu,Clothing,male,monthly,550.0,550.0,21,9.68404169912105
Nandi Hills,Education,male,monthly,550.0,550.0,22,20.361128744147226
Kitengela,Transportation,female,monthly,550.0,550.0,21,17.606753225665727
Kisii,Health,female,monthly,550.0,550.0,21,20.160994275244093
Migori,Health,female,irregular,550.0,550.0,17,16.702672401578717
"Jomvu, Mombasa",Food,male,monthly,550.0,550.0,18,10.549393618233996
Misyani-Tala,Agriculture,male,monthly,550.0,550.0,18,11.646819244081176
Lamu,Services,female,irregular,550.0,550.0,19,16.20263335814097
"Makadara, Nairobi.",Education,female,monthly,550.0,550.0,20,14.360586422957539
Changamwe,Construction,male,monthly,550.0,550.0,18,21.785481415849546
Kilifi,Housing,female,irregular,550.0,550.0,12,14.488370662030235
nyeri,Food,male,irregular,550.0,550.0,19,14.82885666281591
Ogonga,Agriculture,female,bullet,550.0,550.0,18,17.257262055487317
Nyahururu,Manufacturing,male,monthly,550.0,550.0,14,21.102567194181983
Embu-town,Clothing,male,monthly,525.0,525.0,16,10.402560035670751
"KAMELIL, NANDI",Retail,male,monthly,525.0,525.0,17,10.31957856498716
KAPLONG,Retail,female,monthly,525.0,525.0,18,14.824993181905674
Nandi Hills,Wholesale,female,monthly,525.0,525.0,20,12.294327512907723
Kitengela;Nairobi,Health,female,monthly,525.0,525.0,14,14.558708080012098
Shirere Kakamega,Clothing,female,monthly,525.0,525.0,15,25.43525114354954
Tiribe,Clothing,female,monthly,525.0,525.0,6,4.050332345391794
"Kangemi,Nairobi",Food,male,monthly,525.0,525.0,20,22.152370482257812
Kitale,Food,female,bullet,525.0,525.0,18,17.803190432171526
Kisauni,Construction,male,irregular,525.0,525.0,21,7.924758022037742
"KAPYAGAN CHEMUNDU, KAPSABET",Education,female,monthly,525.0,525.0,15,15.977289958041744
"KAMALIL, NANDI",Construction,male,monthly,525.0,525.0,14,17.751616956895646
"MUTWOT, KAPSABET",Agriculture,male,monthly,525.0,525.0,14,18.253825947585874
Katito,Clothing,female,monthly,525.0,525.0,20,13.943995047934857
"Kangemi,Nairobi",Services,female,monthly,525.0,525.0,17,20.503712457523626
Ongata-Rongai,Housing,female,monthly,525.0,525.0,17,19.333464321325874
Olekaitioriori,Retail,female,monthly,525.0,525.0,20,15.82428896100845
Nairobi,Personal Use,male,irregular,525.0,525.0,21,19.236328430952973
Malaa,Retail,female,monthly,525.0,525.0,16,12.888214698702335
Maua,Housing,male,monthly,500.0,500.0,8,24.27712881206479
karatina,Manufacturing,female,monthly,500.0,500.0,20,20.61718761317108
Majengo mapya,Agriculture,male,bullet,500.0,500.0,19,25.238013736823664
litein,Food,male,irregular,500.0,500.0,16,26.03922768887362
Litein,Services,female,irregular,500.0,500.0,14,19.046591730889865
"Cambodia,Changamwe Mombasa",Retail,female,monthly,500.0,500.0,19,15.397937240796997
Kisumu,Wholesale,male,irregular,500.0,500.0,19,22.065137614379665
"Chaani, Mombasa",Clothing,female,monthly,500.0,500.0,15,20.330782200457065
Emali,Construction,male,monthly,500.0,500.0,15,17.83431193586216
Changamwe,Education,female,monthly,500.0,500.0,12,20.187397937228987
Matuu,Transportation,male,irregular,500.0,150.0,6,4.7177705776132655
Maua,Education,male,monthly,500.0,500.0,20,12.471317206817703
karatina,Education,female,monthly,500.0,500.0,19,29.00269923609003
East Nairobi,Wholesale,female,irregular,500.0,500.0,16,16.093555237591215
Ndaragwa,Food,female,monthly,500.0,500.0,15,14.510895089792577
Busia,Food,female,irregular,500.0,500.0,17,18.14490702569632
Bungoma,Transportation,female,irregular,500.0,500.0,15,13.168494114631663
Mathare North Area 4,Retail,male,monthly,500.0,500.0,18,15.24692827188306
Mariakani,Health,female,irregular,500.0,500.0,2,19.70082405911811
Busia,Transportation,male,monthly,500.0,500.0,12,16.81116573833678
Busia,Education,female,monthly,500.0,500.0,12,23.546422773259486
Kilifi,Retail,female,bullet,500.0,500.0,14,10.995364763777381
karatina,Health,male,monthly,500.0,500.0,20,14.832980287829646
Mabambani,Clothing,female,irregular,500.0,500.0,16,17.99981549687459
Kilifi,Health,male,monthly,500.0,500.0,9,22.966336389160677
Changamka,Services,female,irregular,500.0,500.0,17,15.485244528899697
East Nairobi,Education,female,irregular,500.0,500.0,15,21.598149941042387
Voi,Arts,female,irregular,500.0,500.0,20,18.53935370812494
Makueni,Transportation,female,irregular,500.0,500.0,6,13.272640747491495
Matuu,Housing,female,irregular,500.0,500.0,16,14.726611302014215
Makueni,Health,male,monthly,500.0,500.0,18,24.599360793768273
Machakos,Health,male,monthly,500.0,500.0,15,13.183027012463166
Kitale,Construction,female,irregular,500.0,500.0,17,9.521943732636487
Kitale,Transportation,female,irregular,500.0,500.0,19,10.45938633566701
Makueni,Entertainment,male,monthly,500.0,500.0,17,12.185000470205994
Litein,Retail,female,irregular,500.0,500.0,18,22.209047816675557
Maua,Transportation,male,monthly,500.0,500.0,19,20.63780912626705
Makueni,Clothing,male,irregular,500.0,500.0,16,17.321182810642416
Kilfi,Food,female,monthly,500.0,500.0,11,23.503586880913165
"Majoreni, Lunga Lunga",Agriculture,male,bullet,500.0,500.0,18,15.221571568273863
